latitude,longitude,brightness,acq_date,confidence,frp
6.4577,26.2177,349.0,2000-12-17,100,68.2
6.5299,26.2808,324.1,2000-12-17,100,25.9
6.5285,26.2711,327.4,2000-12-17,100,30.0
7.0788,25.0038,321.9,2000-12-17,100,19.1
7.0775,24.9947,325.2,2000-12-17,100,22.5
7.0891,25.0115,338.6,2000-12-17,100,41.5
7.1492,24.7845,322.8,2000-12-17,100,20.7
7.1607,24.8013,320.3,2000-12-17,100,17.8
7.892,24.3094,331.6,2000-12-17,100,30.0
7.8984,24.2901,325.8,2000-12-17,100,22.7
7.9175,24.3607,339.9,2000-12-17,100,43.8
7.9277,24.3684,335.0,2000-12-17,100,36.8
7.9264,24.3594,325.0,2000-12-17,100,23.7
8.5364,23.9253,325.0,2000-12-17,100,22.0
8.5453,23.924,342.2,2000-12-17,100,46.1
8.544,23.915,336.2,2000-12-17,100,36.5
8.553,23.9137,328.1,2000-12-17,100,25.5
8.5759,23.9406,343.8,2000-12-17,100,48.8
8.604,23.9457,346.6,2000-12-17,100,54.2
8.6142,23.9534,335.7,2000-12-17,100,34.7
8.6244,23.961,322.1,2000-12-17,100,18.7
8.6231,23.9521,327.9,2000-12-17,100,25.0
9.2021,21.4596,372.8,2000-12-17,100,154.7
9.2005,21.4491,353.0,2000-12-17,100,83.8
9.2131,21.4685,367.6,2000-12-17,100,131.2
9.2116,21.4581,368.9,2000-12-17,100,137.7
9.2178,21.4725,337.3,2000-12-17,100,46.5
9.2162,21.4621,352.6,2000-12-17,100,82.0
9.2613,22.533,360.2,2000-12-18,100,72.1
9.3711,20.8202,401.3,2000-12-18,100,271.7
9.3698,20.8298,371.6,2000-12-18,100,115.7
9.3633,20.8093,374.9,2000-12-18,100,136.3
9.3619,20.8189,375.4,2000-12-18,100,134.1
9.3568,20.8023,384.7,2000-12-18,100,179.1
9.3554,20.8119,402.5,2000-12-18,100,283.2
9.3342,20.8285,381.4,2000-12-18,100,159.2
9.3329,20.8381,391.7,2000-12-18,100,211.2
9.2941,20.599,383.3,2000-12-18,100,175.9
9.2927,20.6088,389.9,2000-12-18,100,209.5
9.2848,20.5977,373.5,2000-12-18,100,130.9
9.2657,20.6646,375.5,2000-12-18,100,138.1
9.2643,20.6743,375.8,2000-12-18,100,138.2
9.1897,20.6182,389.8,2000-12-18,100,203.6
9.1883,20.6279,371.2,2000-12-18,100,115.7
8.898,22.6201,361.6,2000-12-18,100,79.4
8.6276,23.9904,381.5,2000-12-18,100,167.4
8.5522,23.943,386.4,2000-12-18,100,190.2
8.5429,23.9416,397.1,2000-12-18,100,253.4
8.9435,20.344,363.6,2000-12-18,100,93.8
8.8893,20.1463,414.5,2000-12-18,100,403.2
8.8878,20.1564,392.4,2000-12-18,100,234.7
8.2597,24.1715,404.7,2000-12-18,100,319.8
8.1286,24.2378,363.4,2000-12-18,100,97.8
8.127,24.2478,383.5,2000-12-18,100,184.3
8.1176,24.2464,367.2,2000-12-18,100,114.1
8.0729,24.3788,378.0,2000-12-18,100,159.6
8.057,24.3556,365.6,2000-12-18,100,107.5
8.7475,19.2794,365.5,2000-12-18,100,125.7
8.0333,23.7789,361.4,2000-12-18,100,87.7
8.6485,19.4064,363.0,2000-12-18,100,115.8
8.647,19.4174,360.2,2000-12-18,100,105.3
7.9082,24.2483,373.1,2000-12-18,100,141.7
7.9067,24.2584,363.2,2000-12-18,100,102.8
7.8834,24.3484,374.5,2000-12-18,100,143.0
7.8675,24.3251,384.0,2000-12-18,100,192.5
7.8673,24.2628,377.7,2000-12-18,100,162.8
7.8658,24.273,375.5,2000-12-18,100,152.4
8.5584,19.4661,381.5,2000-12-18,100,200.5
8.235,21.2347,382.2,2000-12-18,100,158.7
8.4842,19.1145,369.1,2000-12-18,100,145.1
8.2247,20.925,380.6,2000-12-18,100,150.2
8.217,20.9144,401.2,2000-12-18,100,262.7
8.2156,20.9237,367.6,2000-12-18,100,99.9
8.2152,20.2224,369.7,2000-12-18,100,119.3
8.2072,20.2112,381.0,2000-12-18,100,169.5
8.2058,20.2211,393.9,2000-12-18,100,239.6
7.9629,20.1888,369.3,2000-12-18,100,115.5
7.8809,20.2974,362.3,2000-12-18,100,91.0
7.1838,24.8398,372.5,2000-12-18,100,154.5
7.7992,20.3586,361.4,2000-12-18,100,89.8
7.7899,20.3573,387.7,2000-12-18,100,196.6
7.7885,20.367,370.6,2000-12-18,100,117.6
7.7437,20.6818,406.5,2000-12-18,100,302.5
7.7423,20.6912,391.3,2000-12-18,100,204.8
7.1348,24.7649,369.6,2000-12-18,100,140.3
7.1297,24.7979,369.2,2000-12-18,100,137.8
7.782,20.3463,365.8,2000-12-18,100,104.2
7.7458,20.4824,371.0,2000-12-18,100,119.0
7.7352,20.4907,372.1,2000-12-18,100,122.3
6.9736,25.2091,365.7,2000-12-18,100,139.1
7.6857,20.1309,364.0,2000-12-18,100,102.8
7.6843,20.1407,365.6,2000-12-18,100,107.8
6.7915,25.8544,370.5,2000-12-18,100,184.4
6.7895,25.8674,376.3,2000-12-18,100,219.1
6.7579,25.9294,364.0,2000-12-18,100,151.9
6.7176,25.8772,377.1,2000-12-18,100,234.8
7.4044,21.2462,379.6,2000-12-18,100,144.5
7.3954,21.2449,381.6,2000-12-18,100,152.7
7.5374,20.1243,389.2,2000-12-18,100,208.8
7.536,20.1341,367.2,2000-12-18,100,107.9
6.6581,25.9081,400.8,2000-12-18,100,436.6
6.656,25.9214,409.1,2000-12-18,100,537.1
6.6634,25.916,363.7,2000-12-18,100,152.9
6.6527,25.9144,417.3,2000-12-18,100,644.0
7.3616,20.9071,360.8,2000-12-18,100,83.5
7.3602,20.9163,408.9,2000-12-18,100,314.4
7.3498,20.9242,398.5,2000-12-18,100,244.8
7.3485,20.9335,376.3,2000-12-18,100,135.1
6.8584,19.416,364.0,2000-12-18,100,110.9
6.0515,24.8835,369.6,2000-12-18,100,147.5
5.4277,25.8131,366.4,2000-12-18,100,178.4
5.146,26.8047,371.0,2000-12-18,100,271.1
5.2678,24.6531,369.0,2000-12-18,100,151.7
5.2157,24.2539,365.0,2000-12-18,100,123.5
5.4157,22.0523,360.3,2000-12-18,100,78.6
5.354,22.1562,377.1,2000-12-18,100,131.5
5.3527,22.1651,397.9,2000-12-18,100,232.6
5.9272,17.9799,367.2,2000-12-18,100,161.9
5.0549,23.2937,360.9,2000-12-18,100,93.1
5.1754,22.118,363.4,2000-12-18,100,88.8
5.1677,22.1077,389.9,2000-12-18,100,192.8
5.1664,22.1167,394.6,2000-12-18,100,216.2
6.6585,20.4605,325.8,2000-12-18,100,89.2
6.6666,20.4533,320.9,2000-12-18,100,72.5
9.4128,21.722,327.4,2000-12-18,100,148.7
9.4092,21.6916,321.3,2000-12-18,100,106.8
9.421,21.6598,326.9,2000-12-18,100,142.4
9.417,21.6535,324.3,2000-12-18,100,125.0
9.0332,20.4971,360.5,2000-12-19,100,473.9
6.6534,26.3028,320.3,2000-12-19,100,17.3
6.7448,25.726,328.2,2000-12-19,100,29.7
6.7555,25.7343,338.1,2000-12-19,100,44.4
6.7541,25.7246,338.1,2000-12-19,100,44.9
6.7689,25.762,323.4,2000-12-19,100,21.7
6.7933,25.7524,329.9,2000-12-19,100,31.8
6.8954,25.0001,321.6,2000-12-19,100,25.2
7.117,24.8305,330.6,2000-12-19,100,38.2
7.1154,24.82,326.6,2000-12-19,100,32.1
7.1282,24.8397,339.4,2000-12-19,100,53.4
7.1394,24.8487,328.2,2000-12-19,100,33.4
7.1161,24.2838,330.3,2000-12-19,100,42.4
7.1154,24.2782,326.6,2000-12-19,100,35.4
7.7629,24.2287,323.1,2000-12-19,100,29.6
7.7745,24.2384,323.5,2000-12-19,100,28.7
7.7844,24.2369,327.0,2000-12-19,100,34.0
7.8355,24.3761,345.3,2000-12-19,100,70.5
7.8469,24.3856,339.3,2000-12-19,100,55.8
7.8453,24.3746,337.5,2000-12-19,100,51.8
7.8567,24.3841,350.3,2000-12-19,100,84.5
7.8665,24.3825,326.4,2000-12-19,100,31.2
7.869,24.3875,329.7,2000-12-19,100,36.9
7.8788,24.3861,323.4,2000-12-19,100,28.3
7.9,24.394,328.5,2000-12-19,100,35.9
7.9573,24.0948,320.8,2000-12-19,100,25.5
7.9957,24.2154,348.8,2000-12-19,100,81.5
7.994,24.2042,346.4,2000-12-19,100,74.3
8.0204,24.2457,336.5,2000-12-19,100,49.7
8.0187,24.2345,338.3,2000-12-19,100,52.9
8.0138,24.2012,330.0,2000-12-19,100,36.1
8.0302,24.2441,338.1,2000-12-19,100,52.7
8.0322,24.2495,329.6,2000-12-19,100,36.5
8.042,24.248,326.5,2000-12-19,100,31.9
8.0995,24.2955,325.0,2000-12-19,100,30.4
10.2699,22.8773,362.6,2000-12-20,100,108.4
10.2639,22.9211,364.0,2000-12-20,100,113.5
10.2616,22.865,361.7,2000-12-20,100,105.4
10.2601,22.876,367.2,2000-12-20,100,126.9
8.677,23.4385,392.2,2000-12-20,100,225.9
8.5088,24.0341,375.7,2000-12-20,100,137.6
8.2046,24.1621,388.0,2000-12-20,100,187.0
8.2033,24.1713,380.0,2000-12-20,100,150.3
7.9571,24.1549,363.0,2000-12-20,100,89.5
7.942,24.0681,367.8,2000-12-20,100,102.7
7.9299,24.151,362.5,2000-12-20,100,85.0
7.9329,24.0668,394.4,2000-12-20,100,220.7
7.9316,24.076,383.8,2000-12-20,100,163.5
7.9252,24.0563,363.8,2000-12-20,100,90.6
7.9238,24.0655,420.2,2000-12-20,100,402.8
7.9225,24.0747,360.2,2000-12-20,100,75.9
7.9161,24.055,378.7,2000-12-20,100,143.8
7.8993,24.0431,378.2,2000-12-20,100,141.9
7.8902,24.0418,377.9,2000-12-20,100,141.2
7.9213,23.4416,374.0,2000-12-20,100,137.6
7.6925,24.8965,364.9,2000-12-20,100,84.5
7.6912,24.9055,376.6,2000-12-20,100,124.7
7.6836,24.8952,397.5,2000-12-20,100,225.3
7.6823,24.9042,380.0,2000-12-20,100,140.1
7.1757,24.7757,371.9,2000-12-20,100,110.3
7.1681,24.7654,392.7,2000-12-20,100,200.7
7.1667,24.7744,383.7,2000-12-20,100,156.5
7.1166,24.8612,394.2,2000-12-20,100,206.1
7.1153,24.8701,372.9,2000-12-20,100,113.3
7.0204,24.6403,403.4,2000-12-20,100,261.7
6.7945,26.0427,360.8,2000-12-20,100,84.2
6.6478,26.2813,371.7,2000-12-20,100,123.1
6.5051,26.1905,379.9,2000-12-20,100,154.8
6.5037,26.1999,361.2,2000-12-20,100,86.4
6.496,26.1892,373.0,2000-12-20,100,126.8
6.5897,23.2976,371.4,2000-12-20,100,123.5
6.5883,23.3072,360.2,2000-12-20,100,84.7
6.1893,26.0242,373.6,2000-12-20,100,128.6
5.7261,24.7321,369.5,2000-12-20,100,107.4
5.7146,24.7487,363.0,2000-12-20,100,85.5
5.5508,25.606,384.3,2000-12-20,100,169.6
5.9934,21.6875,368.7,2000-12-20,100,145.3
5.3823,24.4396,363.3,2000-12-20,100,88.7
5.2509,22.1165,326.8,2000-12-20,100,59.0
8.6851,21.2838,329.2,2000-12-20,100,60.3
8.9756,20.2228,393.4,2000-12-21,100,521.3
8.9713,20.2156,365.7,2000-12-21,100,228.8
8.9685,20.2328,366.5,2000-12-21,100,234.2
8.3366,19.0534,361.8,2000-12-21,100,162.4
5.4976,18.1387,363.0,2000-12-21,100,165.0
6.8116,25.7149,325.9,2000-12-21,100,50.3
6.991,25.4589,322.7,2000-12-21,100,45.4
6.9887,25.4436,322.6,2000-12-21,100,45.2
7.014,25.4554,328.1,2000-12-21,100,57.7
7.0021,25.2976,365.0,2000-12-21,100,230.9
7.025,25.4636,326.9,2000-12-21,100,54.8
7.0005,25.3083,326.4,2000-12-21,100,55.3
6.998,25.2927,336.2,2000-12-21,100,85.8
7.0096,25.2907,338.5,2000-12-21,100,94.2
7.0756,25.487,351.0,2000-12-21,100,141.4
7.087,25.4852,325.4,2000-12-21,100,50.0
7.2956,24.8074,323.4,2000-12-21,100,55.6
7.4521,25.0266,341.8,2000-12-21,100,111.7
7.4638,25.0246,335.8,2000-12-21,100,89.1
8.051,23.4449,360.7,2000-12-22,100,167.2
7.5712,24.7901,367.5,2000-12-22,100,147.2
7.5695,24.8019,375.8,2000-12-22,100,188.5
7.2669,24.7831,369.7,2000-12-22,100,152.6
6.9702,25.4346,366.8,2000-12-22,100,125.1
6.7975,26.132,361.2,2000-12-22,100,90.3
6.2698,26.2052,414.2,2000-12-22,100,378.5
6.2685,26.2147,387.8,2000-12-22,100,199.5
7.8557,20.7071,320.2,2000-12-22,100,18.6
7.8648,20.7058,344.5,2000-12-22,100,54.6
7.874,20.7045,336.6,2000-12-22,100,39.9
7.8727,20.6952,327.4,2000-12-22,100,26.9
9.1017,20.3952,378.1,2000-12-23,100,176.0
8.9601,19.9669,373.5,2000-12-23,100,143.3
8.9585,19.9772,385.5,2000-12-23,100,200.4
8.9506,19.9654,377.6,2000-12-23,100,163.6
8.949,19.9757,407.3,2000-12-23,100,351.8
8.9379,19.9846,385.2,2000-12-23,100,200.6
8.9284,19.9831,382.9,2000-12-23,100,190.9
8.8392,19.775,398.8,2000-12-23,100,273.3
8.9019,19.0692,362.8,2000-12-23,100,87.1
8.8214,19.6022,378.6,2000-12-23,100,155.0
8.8199,19.6122,361.4,2000-12-23,100,88.3
8.8971,19.0394,379.5,2000-12-23,100,148.2
8.8956,19.0489,375.6,2000-12-23,100,132.3
8.8151,19.581,363.2,2000-12-23,100,95.5
8.8136,19.5909,378.7,2000-12-23,100,157.2
5.6633,17.4199,365.1,2000-12-23,100,93.5
5.5803,17.9817,366.5,2000-12-23,100,100.9
5.5789,17.9909,366.1,2000-12-23,100,99.8
5.7021,17.0333,362.7,2000-12-23,100,83.7
5.6944,17.0231,362.8,2000-12-23,100,83.9
5.6931,17.0321,385.3,2000-12-23,100,166.0
6.9651,24.7415,363.1,2000-12-24,100,271.7
6.716,26.2253,380.7,2000-12-24,100,314.3
6.8876,24.4387,389.6,2000-12-24,100,646.6
6.7407,24.8575,365.3,2000-12-24,100,283.7
5.9198,26.606,379.0,2000-12-24,100,260.2
6.7122,24.0245,321.5,2000-12-24,100,21.2
6.8164,24.5877,354.8,2000-12-24,100,82.5
6.8271,24.5961,334.4,2000-12-24,100,37.3
6.8818,24.394,342.9,2000-12-24,100,54.3
7.1919,24.2339,322.4,2000-12-24,100,23.2
7.1906,24.2244,321.0,2000-12-24,100,21.4
7.4507,24.7035,340.2,2000-12-24,100,48.1
7.5106,24.7503,331.8,2000-12-24,100,35.4
7.5587,23.6342,327.9,2000-12-24,100,27.3
7.8452,23.316,328.4,2000-12-24,100,26.8
8.9724,23.0889,321.1,2000-12-24,100,19.2
9.1891,22.7981,332.0,2000-12-24,100,32.3
9.9864,21.8846,386.5,2000-12-25,100,171.9
9.5352,20.9499,362.9,2000-12-25,100,81.1
9.0671,23.0683,364.2,2000-12-25,100,104.9
9.0634,23.0617,376.1,2000-12-25,100,152.1
8.9969,23.1143,360.3,2000-12-25,100,87.3
8.9841,23.0706,450.5,2000-12-25,100,865.2
8.9825,23.0807,371.5,2000-12-25,100,129.2
8.9746,23.0691,432.6,2000-12-25,100,611.7
8.965,23.1305,372.8,2000-12-25,100,139.8
8.9619,23.1236,371.8,2000-12-25,100,140.5
8.9604,23.1339,367.0,2000-12-25,100,121.2
8.965,22.3641,360.7,2000-12-25,100,80.4
8.4043,23.8296,386.3,2000-12-25,100,242.7
8.4025,23.8412,372.1,2000-12-25,100,158.7
8.3937,23.834,365.9,2000-12-25,100,131.7
8.9063,20.2113,368.9,2000-12-25,100,99.6
8.9224,20.0378,361.1,2000-12-25,100,79.7
8.8987,20.201,383.2,2000-12-25,100,156.5
8.8973,20.21,464.5,2000-12-25,100,911.8
8.8897,20.1997,382.7,2000-12-25,100,154.8
8.8884,20.2088,457.8,2000-12-25,100,810.6
8.8794,20.2075,444.9,2000-12-25,100,638.4
8.8781,20.2165,378.9,2000-12-25,100,133.6
8.8705,20.2062,374.5,2000-12-25,100,116.8
8.8692,20.2152,370.7,2000-12-25,100,103.4
8.3077,23.5931,363.3,2000-12-25,100,114.3
8.3058,23.3447,371.3,2000-12-25,100,143.8
8.3041,23.3557,370.6,2000-12-25,100,140.5
8.8914,19.357,399.7,2000-12-25,100,253.9
8.8554,19.6096,410.1,2000-12-25,100,320.5
8.1996,23.4344,364.6,2000-12-25,100,121.7
8.1979,23.4454,367.4,2000-12-25,100,134.2
7.7638,24.5885,376.5,2000-12-25,100,230.0
7.751,24.6,382.1,2000-12-25,100,268.5
7.7489,24.6132,404.6,2000-12-25,100,481.3
7.9374,23.3418,383.3,2000-12-25,100,210.6
7.8693,23.3147,376.2,2000-12-25,100,170.1
7.8612,23.3023,371.8,2000-12-25,100,150.0
7.5562,24.7364,376.4,2000-12-25,100,235.6
7.5366,24.7194,361.0,2000-12-25,100,144.6
7.5279,24.7042,370.8,2000-12-25,100,203.1
7.5258,24.7177,387.6,2000-12-25,100,322.7
7.5235,24.7115,365.2,2000-12-25,100,161.5
7.5214,24.7251,371.6,2000-12-25,100,195.4
7.5059,24.6811,372.4,2000-12-25,100,209.9
7.5039,24.6945,385.6,2000-12-25,100,305.2
7.4777,24.6491,385.8,2000-12-25,100,313.1
7.4648,24.6609,377.8,2000-12-25,100,243.1
7.4561,24.6457,391.6,2000-12-25,100,365.6
7.454,24.6591,391.1,2000-12-25,100,354.7
7.4432,24.6575,371.7,2000-12-25,100,206.8
7.441,24.671,365.5,2000-12-25,100,164.1
7.4387,24.6642,366.1,2000-12-25,100,169.0
7.6112,23.3918,360.5,2000-12-25,100,109.3
7.5681,23.675,372.5,2000-12-25,100,169.2
7.5669,23.616,378.8,2000-12-25,100,199.8
7.4041,24.6725,362.4,2000-12-25,100,153.8
7.3018,23.9371,365.9,2000-12-25,100,147.5
6.9819,25.8081,375.0,2000-12-25,100,312.8
7.6675,20.929,372.8,2000-12-25,100,116.8
7.6662,20.938,374.7,2000-12-25,100,124.0
7.6572,20.9367,373.8,2000-12-25,100,119.3
7.6124,20.9881,360.3,2000-12-25,100,78.7
7.6257,20.6508,377.0,2000-12-25,100,132.7
7.6244,20.6597,373.0,2000-12-25,100,117.0
7.6181,20.6405,375.0,2000-12-25,100,124.8
7.6092,20.6392,390.7,2000-12-25,100,192.8
7.6079,20.6482,360.7,2000-12-25,100,78.5
7.5045,21.343,374.5,2000-12-25,100,128.9
6.8781,25.3837,369.1,2000-12-25,100,235.8
6.8875,24.6745,364.1,2000-12-25,100,163.3
7.6728,19.193,369.7,2000-12-25,100,109.9
6.8677,24.4974,367.4,2000-12-25,100,181.9
6.7791,24.5473,388.9,2000-12-25,100,338.5
6.7769,24.561,381.8,2000-12-25,100,277.8
6.6808,24.7447,383.0,2000-12-25,100,298.9
6.6802,24.7382,369.1,2000-12-25,100,198.3
6.6781,24.7523,365.7,2000-12-25,100,172.9
6.6538,24.7629,370.3,2000-12-25,100,206.9
6.7465,23.9528,365.4,2000-12-25,100,153.0
6.7729,23.6487,393.5,2000-12-25,100,310.8
6.771,23.6605,364.4,2000-12-25,100,134.2
6.7627,23.6472,369.9,2000-12-25,100,159.4
6.7633,23.6536,371.6,2000-12-25,100,167.3
6.2981,25.9758,380.3,2000-12-25,100,396.9
6.2952,25.9934,401.9,2000-12-25,100,689.3
6.2951,25.9688,363.5,2000-12-25,100,232.5
6.2923,25.9863,403.9,2000-12-25,100,723.1
6.2896,26.0042,362.1,2000-12-25,100,206.5
5.7062,23.3306,363.0,2000-12-25,100,129.2
6.0898,17.1141,367.9,2000-12-25,100,138.6
5.7436,18.1303,394.7,2000-12-25,100,248.1
4.6818,17.4597,368.1,2000-12-25,100,128.0
6.4578,26.1208,320.4,2000-12-25,100,183.1
8.95,20.4855,336.2,2000-12-25,100,231.2
8.9631,20.5105,322.2,2000-12-25,100,124.7
8.9595,20.4791,327.9,2000-12-25,100,163.3
6.7992,24.3299,374.6,2000-12-26,100,987.1
6.7956,24.3217,367.3,2000-12-26,100,795.8
6.5048,25.9333,369.0,2000-12-26,100,527.3
5.9004,26.7408,347.0,2000-12-26,100,57.8
5.8991,26.7317,340.4,2000-12-26,100,45.5
5.3573,21.7161,321.8,2000-12-26,100,38.5
6.3709,25.9036,334.6,2000-12-26,100,34.2
6.3811,25.9112,343.7,2000-12-26,100,48.5
6.3798,25.9023,335.0,2000-12-26,100,34.3
6.3913,25.9188,328.4,2000-12-26,100,25.9
6.39,25.9099,325.8,2000-12-26,100,22.7
6.4015,25.9265,335.4,2000-12-26,100,35.4
6.4002,25.9175,343.8,2000-12-26,100,49.3
6.4104,25.9252,332.9,2000-12-26,100,31.0
6.4257,25.9623,325.6,2000-12-26,100,22.7
6.4206,25.9265,323.1,2000-12-26,100,20.4
6.4754,25.9916,326.0,2000-12-26,100,22.9
6.4946,25.9979,327.0,2000-12-26,100,23.7
6.5992,25.9586,328.2,2000-12-26,100,27.0
7.13,25.2891,327.8,2000-12-26,100,25.6
7.6916,23.9429,337.2,2000-12-26,100,43.4
7.7003,23.9556,340.0,2000-12-26,100,49.2
7.6989,23.9459,326.1,2000-12-26,100,27.2
7.5174,20.8141,327.1,2000-12-26,100,56.6
7.5288,20.8122,326.4,2000-12-26,100,53.4
8.7466,22.6158,341.2,2000-12-26,100,61.9
8.9893,23.4308,367.5,2000-12-27,100,98.4
9.2655,20.9058,375.1,2000-12-27,100,165.2
8.9203,23.0821,365.3,2000-12-27,100,89.0
8.643,24.2148,363.9,2000-12-27,100,86.5
8.7746,22.8153,361.4,2000-12-27,100,82.6
8.5552,24.1863,376.1,2000-12-27,100,124.6
8.5462,24.185,368.2,2000-12-27,100,97.4
8.5386,24.1747,369.7,2000-12-27,100,104.6
8.5373,24.1837,381.4,2000-12-27,100,144.5
8.5297,24.1734,399.6,2000-12-27,100,240.8
8.5283,24.1824,384.2,2000-12-27,100,157.8
8.5207,24.172,364.2,2000-12-27,100,86.3
8.5194,24.1811,370.8,2000-12-27,100,105.7
8.486,23.7211,368.1,2000-12-27,100,94.5
8.4771,23.7198,379.0,2000-12-27,100,134.9
8.1479,24.1386,360.4,2000-12-27,100,76.6
8.0652,24.0745,368.6,2000-12-27,100,101.1
8.0638,24.0835,373.5,2000-12-27,100,116.9
8.0576,24.0642,365.7,2000-12-27,100,92.8
8.0562,24.0732,383.2,2000-12-27,100,157.1
8.0549,24.0822,367.5,2000-12-27,100,96.8
7.9763,23.7377,388.6,2000-12-27,100,181.6
8.3018,20.7845,377.8,2000-12-27,100,179.2
7.8134,24.0925,426.2,2000-12-27,100,440.9
7.4639,24.7707,368.4,2000-12-27,100,104.1
7.3789,24.7232,364.6,2000-12-27,100,93.2
7.5282,23.404,367.9,2000-12-27,100,98.2
7.3424,24.5945,366.3,2000-12-27,100,96.5
7.341,24.6038,361.1,2000-12-27,100,77.1
7.3396,24.613,376.2,2000-12-27,100,132.3
7.4722,23.6607,370.8,2000-12-27,100,106.8
7.3333,24.5932,392.7,2000-12-27,100,212.9
7.3319,24.6024,377.4,2000-12-27,100,138.0
7.8572,20.7478,377.2,2000-12-27,100,171.4
7.9195,20.1618,366.4,2000-12-27,100,142.2
7.9092,20.1605,399.2,2000-12-27,100,360.4
7.9075,20.1724,379.0,2000-12-27,100,205.8
7.8208,20.3574,364.8,2000-12-27,100,126.1
7.3766,21.3319,362.7,2000-12-27,100,98.2
6.8554,24.644,376.7,2000-12-27,100,135.5
6.4826,26.0089,378.3,2000-12-27,100,176.0
6.447,25.8986,362.6,2000-12-27,100,104.7
6.61,24.5607,372.1,2000-12-27,100,121.7
6.6009,24.5593,374.3,2000-12-27,100,131.2
6.7135,23.614,373.4,2000-12-27,100,115.5
6.7122,23.6229,383.8,2000-12-27,100,157.2
6.998,21.2023,378.5,2000-12-27,100,167.0
6.9966,21.2125,369.8,2000-12-27,100,128.3
6.9886,21.201,385.2,2000-12-27,100,201.5
6.9871,21.2112,395.4,2000-12-27,100,262.0
5.8799,26.8636,368.0,2000-12-27,100,159.9
5.8904,26.7278,360.4,2000-12-27,100,118.5
6.4834,21.4543,365.0,2000-12-27,100,104.4
5.9453,24.8154,383.6,2000-12-27,100,173.6
6.3271,25.8524,337.3,2000-12-27,100,380.0
5.8403,21.6241,321.2,2000-12-27,100,62.5
5.8352,21.5849,323.6,2000-12-27,100,69.4
6.5343,24.7674,334.6,2000-12-27,100,272.3
6.5298,24.732,328.4,2000-12-27,100,209.1
6.5394,24.7616,329.5,2000-12-27,100,222.9
6.0207,15.4115,327.8,2000-12-27,100,26.6
8.9005,19.1289,364.3,2000-12-28,100,239.1
8.5576,21.052,360.3,2000-12-28,100,378.6
5.5161,25.5218,320.6,2000-12-28,100,30.8
5.5856,25.4413,320.8,2000-12-28,100,34.7
6.0564,26.4095,336.2,2000-12-28,100,49.9
7.4812,24.4399,336.9,2000-12-28,100,73.7
7.4942,24.452,339.0,2000-12-28,100,79.4
7.485,24.4478,335.3,2000-12-28,100,68.6
7.4828,24.434,322.0,2000-12-28,100,36.2
7.4959,24.4461,328.4,2000-12-28,100,50.7
7.5089,24.4581,322.2,2000-12-28,100,37.5
7.831,23.6356,333.4,2000-12-28,100,76.6
7.83,23.6453,328.4,2000-12-28,100,61.2
7.8275,23.6299,321.1,2000-12-28,100,42.9
7.4613,20.932,371.1,2000-12-28,100,564.6
7.4758,20.9298,322.5,2000-12-28,100,98.0
7.4632,20.9264,361.5,2000-12-28,100,425.8
8.5518,22.6729,326.8,2000-12-28,100,74.2
8.567,22.689,320.4,2000-12-28,100,52.7
8.5793,22.6872,321.7,2000-12-28,100,56.1
8.6026,22.7565,328.0,2000-12-28,100,73.3
8.6176,22.7724,323.8,2000-12-28,100,59.1
8.6149,22.7547,339.7,2000-12-28,100,116.9
8.6087,22.7673,342.1,2000-12-28,100,128.0
8.6059,22.7497,328.6,2000-12-28,100,74.0
8.621,22.7656,323.1,2000-12-28,100,57.2
8.8218,23.0634,367.0,2000-12-29,100,158.9
8.626,24.1125,360.1,2000-12-29,100,97.6
7.9306,24.7167,369.9,2000-12-29,100,115.5
8.0427,23.3915,362.9,2000-12-29,100,126.0
7.9605,23.6894,374.2,2000-12-29,100,165.2
7.8543,23.6457,369.5,2000-12-29,100,144.9
7.7551,23.8407,388.6,2000-12-29,100,240.8
7.5972,24.4714,384.0,2000-12-29,100,186.4
7.5958,24.4815,379.7,2000-12-29,100,165.2
7.4862,24.4332,392.2,2000-12-29,100,237.3
7.4768,24.4318,361.2,2000-12-29,100,92.8
7.2982,24.635,365.3,2000-12-29,100,104.2
7.3496,23.388,364.9,2000-12-29,100,130.8
7.3479,23.3996,361.2,2000-12-29,100,116.0
7.65,20.6718,381.8,2000-12-29,100,430.2
7.6476,20.6901,360.1,2000-12-29,100,219.0
7.6457,20.683,373.9,2000-12-29,100,343.0
6.746,24.5703,383.5,2000-12-29,100,181.6
6.5079,26.2244,369.4,2000-12-29,100,100.1
6.5066,26.2333,389.8,2000-12-29,100,183.1
6.791,23.8753,402.0,2000-12-29,100,331.6
6.7138,24.4184,361.4,2000-12-29,100,97.1
6.7813,23.8738,363.1,2000-12-29,100,114.6
6.6796,24.5244,363.6,2000-12-29,100,100.7
6.6782,24.5343,360.7,2000-12-29,100,90.5
6.6577,24.435,371.7,2000-12-29,100,134.2
6.6563,24.4449,361.0,2000-12-29,100,95.2
6.5944,24.4766,369.9,2000-12-29,100,124.3
6.5327,24.5314,384.7,2000-12-29,100,188.0
6.2865,25.7193,369.0,2000-12-29,100,106.9
6.2197,25.7374,377.3,2000-12-29,100,137.7
6.1459,26.0499,375.2,2000-12-29,100,125.9
5.9963,26.6938,378.0,2000-12-29,100,134.5
5.9949,26.7028,453.0,2000-12-29,100,743.2
5.9936,26.7117,385.7,2000-12-29,100,167.0
